uuid,tipo,subtipo,ciudad,calle,lat,lon,fecha
db233460-cb40-4c40-8074-2a34d024e8ba,JAM,JAM_HEAVY_TRAFFIC,,Salida > General Velázquez / Buzeta,-33.477328,-70.681611,1745590845000
90c56732-63ba-4c6c-8cbd-0b1304982e4c,POLICE,,Maipú,Av. Ferrocarril,-33.505558,-70.738022,1745590956000
56dab835-9b39-499e-8e38-8f4a75354668,JAM,JAM_HEAVY_TRAFFIC,Recoleta,Av. Américo Vespucio,-33.39201,-70.628994,1745590663000
468d61c3-7d4e-4395-bc10-6f64168f47c3,JAM,JAM_HEAVY_TRAFFIC,Recoleta,Av. Américo Vespucio,-33.39105,-70.630259,1745590852000
2a72eed1-bee9-4932-9ec4-787914602cc6,ROAD_CLOSED,,Santiago,Víctor Manuel,-33.465192,-70.641396,1745590970000
8c028294-baf8-4b2e-9668-0de8e038f04b,JAM,JAM_STAND_STILL_TRAFFIC,Santiago,San Diego,-33.456468,-70.649639,1745591042000
8bbfd8b8-16ee-4574-baee-b7b167f35587,JAM,JAM_STAND_STILL_TRAFFIC,Ñuñoa,Av. Grecia,-33.462612,-70.604527,1745590881000
2eb6ef06-1c72-41f8-a3f3-e7118057708c,POLICE,,Quilicura,Santa Luisa,-33.332839,-70.744698,1745591060000
5a1a6368-532c-4075-8f22-bae1f8f31812,POLICE,,Pudahuel,Av. San Pablo,-33.444702,-70.744639,1745591043000
8a678e3c-e461-42a0-8218-42821c6f65f5,POLICE,,Pudahuel,Av. Teniente Luis Cruz Martínez,-33.447845,-70.739492,1745591085000
7b58ab81-471b-4903-8f32-d1967e7a8fc6,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Huechuraba,Av. Los Libertadores,-33.366636,-70.681026,1745590671000
42dc2710-d4ab-49f6-96b3-5bb1f7c6317a,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Conchalí,Canberra,-33.367935,-70.681453,1745590905000
76aaae5b-89c2-46a1-bd21-45cfd9b68592,JAM,JAM_HEAVY_TRAFFIC,,Autopista Central,-33.573501,-70.712548,1745591044000
f86c4dd3-84af-4eb8-aafb-bd6e8ce2c16d,JAM,,San Bernardo,Av. Central,-33.588358,-70.710278,1745590678000
16cf3510-a801-4dfa-b049-58809db496a5,JAM,JAM_HEAVY_TRAFFIC,,Autopista Central,-33.585355,-70.714221,1745590820000
3a841c73-a818-4204-b6d0-17c23cdc4ac6,JAM,,San Bernardo,Av. Colón Sur,-33.588305,-70.710923,1745590665000
dce8644a-4ada-4e17-ab8f-f8f7e35b317c,POLICE,,Vitacura,Av. Santa María,-33.385092,-70.593517,1745590716000
f6273d8a-5b5c-4d3b-b2c9-3e829c79eb48,JAM,JAM_HEAVY_TRAFFIC,Las Condes,Alonso de Córdova / Kennedy > Oriente,-33.40432,-70.586444,1745590811000
7cf49d40-e5b1-48a0-884c-43aef375371b,POLICE,,Santiago,El Mirador,-33.467789,-70.670167,1745590762000
ba3e1e6b-ba13-487e-a7fb-86efb436b977,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Huechuraba,Av. Américo Vespucio,-33.376305,-70.656331,1745591012000
e87d607f-7cdd-4a0d-8b37-47339ca65ea1,HAZARD,HAZARD_WEATHER,,Autopista Central,-33.568936,-70.711855,1745591059000
9af95e31-18d3-42d9-86fc-87e58e47e01e,CHIT_CHAT,,,Autopista Central,-33.56648,-70.711466,1745591099000
26784bd6-b002-46be-bd8a-ee4534480705,JAM,JAM_STAND_STILL_TRAFFIC,,Autopista Vespucio Sur,-33.527141,-70.602756,1745590988000
d96cce43-7080-4bb0-b66f-5b146d3bf239,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,La Florida,Colombia,-33.534278,-70.58556,1745590435000
d257162f-4e15-4bf4-98ff-03edacc8972b,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,La Florida,Av. Vicuña Mackenna,-33.527104,-70.596321,1745590845000
91998195-b59f-4e67-a29d-27b32338f94a,JAM,JAM_STAND_STILL_TRAFFIC,La Cisterna,Gran Avenida José Miguel Carrera,-33.522661,-70.660455,1745590962000
75bcbae7-359c-407d-ab19-9ea3009db9d1,POLICE,,La Cisterna,Av. Lo Ovalle,-33.513002,-70.663509,1745590908000
9f81b891-9b5e-4637-8a7d-0bb1e574b246,JAM,,La Cisterna,Av. El Parrón,-33.526846,-70.659264,1745591065000
d1d1f0d0-5121-450e-9da9-5a065302630f,JAM,JAM_STAND_STILL_TRAFFIC,Providencia,Av. Vicuña Mackenna,-33.442247,-70.633669,1745590980000
25adb1d1-90eb-4349-8f10-821134bdacdc,POLICE,,Providencia,Av. Vicuña Mackenna,-33.448894,-70.631714,1745591044000
7091f8d3-c2d7-4808-b185-afdd60c34565,JAM,,Providencia,General Bustamante,-33.444179,-70.630815,1745591060000
ed1e023c-c28c-4f31-a7e0-e2a3bf4e1b38,JAM,JAM_STAND_STILL_TRAFFIC,,Autopista Vespucio Sur,-33.541566,-70.639912,1745591085000
f39795a9-1036-48a1-bbbf-e6886f080366,ACCIDENT,,Chicureo,Cristal de Roca,-33.314766,-70.671664,1745590462000
ed9f7f67-e4d8-4ca0-8c0f-cd9b7fa23d9a,JAM,JAM_HEAVY_TRAFFIC,Estación Central,Av. 5 de Abril,-33.459516,-70.69334,1745591029000
a4c5a379-8106-4c3e-82b5-243cc92f9a0f,JAM,JAM_HEAVY_TRAFFIC,Estación Central,Av. 5 de Abril,-33.459657,-70.693712,1745591020000
ea2731b2-c720-4227-a9b2-627cbaef7b81,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Estación Central,Arica,-33.459045,-70.687822,1745589768000
82b7d27c-a7b5-4aca-bfbc-1a023479f4a6,JAM,JAM_HEAVY_TRAFFIC,Estación Central,Av. 5 de Abril,-33.459406,-70.693032,1745591051000
da283ac1-1835-44af-80c5-410a3a64618d,JAM,,Estación Central,Arica,-33.459074,-70.689736,1745590418000
a3e2a86f-4eb7-4af1-b628-30e7d29a5b7a,POLICE,,Estación Central,Av. Libertador Bernardo O'Higgins,-33.454137,-70.692537,1745589889000
5a4b7e88-175a-4786-8a08-bfffaf677fa7,POLICE,,Vitacura,Av. Santa María,-33.384622,-70.592981,1745590724000
65085779-8741-4b19-8135-908479549fcf,POLICE,,Vitacura,Av. Santa María,-33.382793,-70.590643,1745590751000
8d887403-f620-496a-99a3-638cbde0c933,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Ruta 78,-33.495415,-70.776974,1745590734000
05aee483-e609-4d12-b6f9-58167813372c,JAM,JAM_HEAVY_TRAFFIC,San Miguel,Fernando Lazcano,-33.4835,-70.653944,1745590631000
0bf5ec3b-5674-43d8-9fb3-e3074ae7a3a9,JAM,JAM_STAND_STILL_TRAFFIC,,Autopista Central,-33.479151,-70.655999,1745591036000
df2c0795-48fa-48d3-ab6d-0ceaf72c76ae,JAM,,Renca,Av. Salvador Allende,-33.414543,-70.692675,1745591137000
91b3f745-e6cf-4cf0-a237-424d9e18ccea,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Quinta Normal,Salvador Gutiérrez,-33.425778,-70.697532,1745591063000
4d334859-832f-4d2a-9218-816b1ea2c96b,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,,Ruta 78,-33.551755,-70.811531,1745591035000
a674c704-a666-44e6-ad38-734bab1f029b,ROAD_CLOSED,,Quinta Normal,Barros Arana,-33.445315,-70.696344,1745591059000
be19ff17-2794-40a8-95ea-2f5b3723e101,JAM,JAM_HEAVY_TRAFFIC,Estación Central,Av. Libertador Bernardo O'Higgins,-33.458534,-70.71052,1745590703000
4b88494a-9282-482e-910b-4b324ed354d1,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Estación Central,Av. Libertador Bernardo O'Higgins,-33.45789,-70.707793,1745590887000
933ba576-9d14-447e-a2ad-04b1ce1adea5,POLICE,POLICE_HIDING,Lo Prado,Av. Libertador Bernardo O'Higgins,-33.457757,-70.708152,1745591073000
17ccc606-324d-49d4-a3e4-0d0f12597f0a,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Autopista Central,-33.528062,-70.679396,1745590980000
469cc6fd-6a4b-446d-84b5-094e3c181728,POLICE,,Independencia,Av. Independencia,-33.429237,-70.653546,1745590958000
e864b913-c858-4d82-a186-fe527a05a636,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Independencia,Lastra,-33.428327,-70.654414,1745590718000
912d90de-0104-4205-91c2-a254e93d5893,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Independencia,Lastra,-33.428475,-70.655282,1745590695000
8c3d4d85-f4f8-45bd-bf0d-e839aca4fc0f,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,La Granja,Sofía Eastman,-33.551274,-70.629179,1745590777000
23778c37-b3c2-4ef5-87ee-0d6f949c3b8c,POLICE,POLICE_WITH_MOBILE_CAMERA,Estación Central,Av. Libertador Bernardo O'Higgins,-33.45302,-70.686727,1745590280000
f0e49d8a-bc00-4f7b-9844-af9b36d1e8a4,POLICE,POLICE_HIDING,Estación Central,Av. Libertador Bernardo O'Higgins,-33.453021,-70.686729,1745590273000
29098d4b-a55a-4722-97a2-0bd9c58647ce,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Santiago,Av. Santa María,-33.434846,-70.639032,1745590989000
3f6f3455-a62a-41e9-82ec-b78a7d575f01,JAM,,Providencia,Av. Providencia,-33.436656,-70.63324,1745590857000
81fc39b5-a842-4f74-8b2e-a5094d02b6e1,CHIT_CHAT,,Santiago,Av. Libertador Bernardo O'Higgins,-33.438088,-70.637391,1745590823000
c8c55cfe-2fb5-44a3-99e7-44c5c6465864,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Santiago,Retorno,-33.443401,-70.648866,1745591073000
2f0129f4-e4c6-487d-a657-435283bd86d2,CHIT_CHAT,,Santiago,Av. Santa María,-33.432729,-70.648084,1745590904000
1895b5db-5892-48f0-a89c-88050d96e533,POLICE,,Santiago,Av. Libertador Bernardo O'Higgins,-33.437654,-70.636873,1745591077000
e8c8e70d-4005-41b2-9b8a-02145a29e50f,POLICE,,Quilicura,Av. Manuel Antonio Matta,-33.3656,-70.728271,1745591137000
7a7f6482-20eb-4aa2-b6cd-1c7556fd9f33,POLICE,,Quilicura,Av. Manuel Antonio Matta,-33.365744,-70.729333,1745591146000
93f0019f-0da1-4ec3-b15d-7f6ea056c966,CHIT_CHAT,,Quilicura,Av. Manuel Antonio Matta,-33.365679,-70.730396,1745591197000
880f8131-a695-4144-90eb-a747012e6d5c,JAM,JAM_HEAVY_TRAFFIC,,Ruta 5 Norte,-33.319495,-70.721112,1745591038000
be953664-f58f-4baa-b80f-a7533ea82ecb,CHIT_CHAT,,La Reina,Av. Américo Vespucio,-33.455097,-70.571079,1745591030000
e3516049-1d30-41d4-ad8f-0b31d9b0f5e7,ACCIDENT,,,Ruta 68,-33.448971,-70.762073,1745591147000
547a14e6-5f10-4f88-9045-9ebe2b150f92,JAM,JAM_STAND_STILL_TRAFFIC,La Florida,Av. La Florida,-33.533409,-70.574247,1745591218000
e6b76bc8-c19c-4809-859c-e8d143367648,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,,Autopista Central,-33.661687,-70.717983,1745591284000
10e1a89d-ff78-48c9-97f5-a22ed1e235bc,POLICE,,San Joaquín,Av. Departamental,-33.507897,-70.618104,1745591075000
f4a77048-ae34-4ce4-bdc1-afdbb18e8470,POLICE,,San Joaquín,Cristóbal de Erazo,-33.502116,-70.636952,1745591289000
c0bd909e-bc93-4484-bdd7-c97d3ff65b84,JAM,,La Florida,Av. Santa Raquel,-33.542079,-70.603421,1745591163000
a3de3b77-cbce-4854-8405-e02501d850ea,POLICE,,El Bosque,Lo Blanco,-33.573841,-70.69826,1745591262000
8964c80d-2588-482a-9ba6-6b2400c25a51,POLICE,,El Bosque,Lo Blanco,-33.57464,-70.696457,1745591214000
427f8a84-bd2f-494a-a28c-bb4eddf8470b,CHIT_CHAT,,Maipú,Av. Ferrocarril,-33.505584,-70.738035,1745591142000
9555fa2a-6f01-4a66-be5f-fd36eca96f6a,POLICE,,Maipú,Av. Ferrocarril,-33.510562,-70.740298,1745591175000
5b3a79f4-11b3-4744-810d-8304db57c859,JAM,JAM_STAND_STILL_TRAFFIC,,Autopista Costanera Norte,-33.41541,-70.692236,1745591206000
3b50889f-4ed1-4d3c-969f-3884a56715a7,JAM,JAM_HEAVY_TRAFFIC,,Salida 21 > General Velásquez / Sur,-33.414082,-70.693075,1745591276000
712aa855-b337-47e8-ab06-8fcf490b4bea,POLICE,,Santiago,Exposición,-33.453657,-70.678009,1745590816000
a3a73332-42c2-4f81-8eba-12a1e3b0031a,POLICE,,Santiago,Av. Ricardo Cumming,-33.438252,-70.668694,1745591321000
504d818f-80eb-4dce-b929-53b5b3a96a81,CHIT_CHAT,,Santiago,Av. Ricardo Cumming,-33.447237,-70.667623,1745590129000
69b24099-4ce3-4153-9524-d3fe30a32997,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Santiago,Abate Molina,-33.454749,-70.672392,1745590484000
5ebbacbb-d4af-4760-8d6d-a864c039b0bb,POLICE,,Estación Central,Av. Libertador Bernardo O'Higgins,-33.451028,-70.679384,1745591113000
3da0b91c-edb2-44f9-83f9-828c2cee22f6,POLICE,,Santiago,Bascuñán Guerrero,-33.453381,-70.674845,1745591310000
dd0f28e3-18d8-40bd-b26c-a3208066be90,POLICE,,Santiago,Exposición,-33.45516,-70.678109,1745590727000
af14c993-603d-47df-948d-a52a67020571,CHIT_CHAT,,Santiago,Exposición,-33.453349,-70.677988,1745590972000
dfb19d77-baa5-4353-a7ba-83facc2f1b5e,POLICE,,Santiago,Exposición,-33.453021,-70.677974,1745590955000
963743e2-0354-460f-9b9e-6833a63c3c7a,CHIT_CHAT,,Santiago,Av. España,-33.456927,-70.668562,1745590637000
66fcd9f7-7c89-4012-9207-44dd526c0ff3,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Estación Central,Av. Libertador Bernardo O'Higgins,-33.451696,-70.681904,1745591120000
2dfeda17-fa1b-44f4-8920-58dd830e2a7d,JAM,JAM_STAND_STILL_TRAFFIC,Santiago,Av. Libertador Bernardo O'Higgins,-33.448548,-70.669866,1745590356000
7c057919-d10a-4347-a149-75496bbc7fce,POLICE,,Peñalolén,Av. Macul,-33.508032,-70.589774,1745591251000
318d5194-94eb-4592-b953-1d3ba6d1c3cc,ACCIDENT,,,Corredor transporte público Departamental,-33.51005,-70.587964,1745590967000
db431f8a-8b92-4505-bd46-d68a0e3a2922,POLICE,,Macul,Av. Macul,-33.506867,-70.590636,1745591032000
2e999047-b87b-4771-abea-f70a8432cff0,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Macul,Av. Macul,-33.502682,-70.593708,1745591170000
c370f93b-0758-4c94-a43c-efae020c5e83,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Autopista Vespucio Sur,-33.541877,-70.63922,1745591303000
599f536f-522c-4150-b735-dda26d21c1ac,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Salida 35 > Avenida Santa Rosa,-33.541942,-70.639155,1745591247000
84b68202-84f6-44bd-95de-b6d9a9d96be4,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,San Ramón,Av. Américo Vespucio,-33.541179,-70.645072,1745591294000
617bd290-84d0-4027-92cf-ffa24be1b986,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Providencia,Av. Suecia,-33.437621,-70.602252,1745590948000
4aca41a4-ed33-4cf7-9b45-859dd93f0f3c,HAZARD,HAZARD_ON_ROAD,Providencia,Av. Suecia,-33.439458,-70.60192,1745590973000
8929eb9d-73a7-4d3a-a8b8-6691bc534a32,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Providencia,Av. Suecia,-33.439475,-70.601917,1745590966000
505ca68f-5f39-4a20-bdc8-c4795ccf7b62,JAM,JAM_STAND_STILL_TRAFFIC,Providencia,Av. Ricardo Lyon,-33.431296,-70.606236,1745591004000
cda8c667-f9c2-4b25-bb80-b14b0107ac89,HAZARD,HAZARD_ON_ROAD,Providencia,Av. Suecia,-33.442663,-70.601388,1745591023000
52539e46-d6cb-4ad5-9aab-2b8aa95eac08,CHIT_CHAT,,Ñuñoa,Av. Suecia,-33.449827,-70.600473,1745590609000
934ff06c-fc36-4110-a1fe-4c163c277c05,JAM,JAM_HEAVY_TRAFFIC,Vitacura,Av. Américo Vespucio Norte,-33.397432,-70.588648,1745591115000
9172b10d-8d31-497e-a22d-b116046d3c9c,JAM,,Vitacura,Av. Vitacura,-33.399399,-70.589346,1745591187000
e4450ce7-dcc5-4a34-aae6-4868263560e2,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Autopista Central,-33.444677,-70.660807,1745591054000
391fa684-d076-4918-b318-461ef2583ce4,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Santiago,Av. Libertador Bernardo O'Higgins,-33.445525,-70.656461,1745590802000
70b5852f-45b0-4025-9636-70fc81aa1603,HAZARD,HAZARD_ON_ROAD_ICE,Santiago,Av. Brasil,-33.438546,-70.664613,1745590712000
796fe83b-4326-44cc-a12b-18537477e517,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Santiago,Av. Manuel Rodríguez,-33.442422,-70.660591,1745591214000
df74195a-c488-4c9e-9819-2b083ccfa7b4,JAM,JAM_HEAVY_TRAFFIC,,Autopista Central,-33.49751,-70.664648,1745591264000
76bc926c-7d9a-48bc-ba7e-f4101991532c,POLICE,,,Autopista Central,-33.48908,-70.660754,1745591335000
a970ec03-32fd-43f8-8b6f-235aef284103,JAM,JAM_STAND_STILL_TRAFFIC,San Miguel,Av. La Marina,-33.497489,-70.65577,1745591291000
814bec3d-d97c-4b71-a18a-ed7e040543c2,JAM,JAM_STAND_STILL_TRAFFIC,San Miguel,Av. La Marina,-33.497694,-70.655136,1745591327000
7125ede9-271d-4fe6-a65a-4295d64b6b1e,POLICE,,San Bernardo,Covadonga,-33.594444,-70.705718,1745591223000
c29dd4d8-50b0-43de-a053-864762d8ec7d,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Santiago,Dieciocho,-33.453584,-70.656836,1745590826000
2db62626-6f08-4dca-888e-429160b4cb70,JAM,JAM_STAND_STILL_TRAFFIC,Santiago,Av. 10 de Julio Huamachuco,-33.45453,-70.657542,1745591298000
0c2ff44e-0186-458e-96c1-3c5a2c965df3,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Santiago,Plaza Ercilla,-33.457935,-70.660229,1745590765000
a3233baa-98f7-4b31-a7f0-9a31b58ac98f,ACCIDENT,,Estación Central,Av. Libertador Bernardo O'Higgins,-33.45861,-70.711535,1745591339000
54f3752e-94bb-451a-982c-e789ed04d191,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Ruta 68,-33.458219,-70.714042,1745591138000
da148d9a-7202-4901-90ac-108e2fc7bea9,JAM,JAM_HEAVY_TRAFFIC,Quilicura,Caupolicán,-33.318862,-70.7112,1745591396000
703b5905-bc34-4ce4-b01a-da0fd67a19f0,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Quilicura,Caupolicán,-33.318236,-70.711258,1745591382000
f3cda4bc-24d3-4f72-956b-b67f15164a05,JAM,JAM_HEAVY_TRAFFIC,Lo Espejo,Ruta 5 > Norte,-33.531715,-70.680368,1745591271000
49c4b9d7-df2b-4d15-adb7-5962dc30db90,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Las Condes,Av. Alonso de Córdova,-33.406669,-70.574183,1745591270000
b6fe04ef-351d-4dce-bccf-fc572d4bd65f,JAM,JAM_HEAVY_TRAFFIC,Las Condes,Av. Manquehue,-33.403132,-70.569428,1745591293000
da7b9086-4749-4eff-a59d-cd79c9481036,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Salida 3 > Los Militares,-33.411859,-70.580925,1745590915000
b9569c70-b31a-4b1e-944d-b0f12e83402a,JAM,JAM_HEAVY_TRAFFIC,Providencia,La Concepción,-33.425142,-70.615241,1745591129000
a1dfd768-ad8b-45e7-9294-e66b33e46b64,JAM,JAM_HEAVY_TRAFFIC,Providencia,Carlos Antúnez,-33.429065,-70.611802,1745590791000
b96a6a00-6f66-4e11-aa7f-c5f52482254e,JAM,JAM_HEAVY_TRAFFIC,Providencia,Carlos Antúnez,-33.429077,-70.612639,1745590735000
3624b243-4330-4634-9ded-3eed2213321e,HAZARD,HAZARD_ON_ROAD,Providencia,General Holley,-33.420122,-70.609206,1745591259000
31e114b1-79e0-482f-8c2d-4596d9959188,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Providencia,Av. Santa María,-33.420513,-70.614386,1745591344000
23b6094e-6c87-457c-9477-dfcc06c773b2,JAM,JAM_STAND_STILL_TRAFFIC,Las Condes,Alonso de Córdova / Kennedy > Oriente,-33.405045,-70.586029,1745590826000
b1862ab2-b172-4b6e-bf6c-13ae79a1f74f,HAZARD,HAZARD_ON_ROAD,,,-33.407283,-70.603542,1745591154000
db01e9c5-49b7-4465-b139-4ee26ff69c5d,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Vitacura,Camino Santa Teresa de Los Andes,-33.367446,-70.544523,1745590967000
f906adb3-1d5e-4025-9c04-d8e3efeab3bd,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Providencia,Av. El Bosque,-33.428711,-70.595924,1745590958000
842e1ce6-aeb1-4cb2-b5a2-cc8f28910751,POLICE,,Lo Espejo,Don Miguel Ángel,-33.523318,-70.70473,1745591249000
84421912-f2c0-41bf-91b9-af2ee4863242,POLICE,,Puente Alto,Av. Eyzaguirre,-33.609853,-70.550451,1745591455000
b798dc8b-4156-4592-89a3-ac3133943353,POLICE,,Estación Central,Corredor de buses,-33.46215,-70.719893,1745591402000
f666d686-338b-43de-83e8-4093d49c479d,JAM,JAM_HEAVY_TRAFFIC,San Ramón,Av. Santa Rosa,-33.532365,-70.634862,1745590160000
97cf4cb5-dc4c-4d93-8651-34cdb16750b8,JAM,JAM_HEAVY_TRAFFIC,Peñalolén,Av. Américo Vespucio,-33.504678,-70.588802,1745591462000
3d7137d3-8059-41de-89a6-9fb39e3a9349,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,La Reina,Padre Hurtado,-33.430591,-70.539188,1745591460000
3305c932-dd7e-4db1-bcef-07673e890184,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,La Reina,Av. Príncipe de Gales,-33.439686,-70.549521,1745590822000
fd4857b0-9a1a-499f-bd4b-a30a70aa11be,POLICE,,San Bernardo,Santa Marta,-33.583551,-70.69509,1745591429000
01d7bf7b-8d3e-470c-9e23-f286930d6809,POLICE,,Maipú,Providencia,-33.480603,-70.745704,1745591378000
3604af08-3057-4a7c-b005-5ccc6ad37252,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Ruta 78,-33.534761,-70.80117,1745590662000
7fe3b53e-9d7f-4e59-a7c9-4aba9b90ccbd,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Puente Alto,Av. Concha y Toro,-33.575684,-70.582347,1745590601000
0ce37ce4-558d-4d9d-891b-cb2ae3e93d2f,ACCIDENT,,La Pintana,Av. Santa Rosa,-33.583281,-70.628959,1745591418000
5842608d-8b5a-4110-a7aa-fc5286fb5196,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Cerro Navia,Hipólito Salas,-33.424577,-70.72551,1745590810000
3c33cac0-5737-49bd-a148-69f4568c7995,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Las Condes,Av. Manquehue Sur,-33.414887,-70.565233,1745591484000
5d67fab0-d087-435b-bcea-d9483bbf42ba,POLICE,,Santiago,Bascuñán Guerrero,-33.453378,-70.674846,1745591536000
508f26df-9b6b-495c-ac64-dc3170fe10d5,ACCIDENT,,,Autopista Central,-33.445152,-70.660761,1745591475000
4ce6f15e-a3d0-4b8a-be1b-2548c9a6d55c,ACCIDENT,,,Autopista Central,-33.444806,-70.660801,1745591494000
17e1d53f-bf82-43db-ac2b-795485e9b929,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Quilicura,Av. Las Torres,-33.366138,-70.719611,1745591512000
f3327844-3a72-4b0f-8c38-5049fac7d40e,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Ruta G-30 / Camino a Lonquén,-33.529663,-70.731147,1745591265000
ff322807-9060-4539-896c-9bc95e58d643,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,La Florida,Av. Walker Martínez,-33.522407,-70.571464,1745591384000
7eefe9a4-eace-46b3-9032-1a57182142b0,JAM,JAM_STAND_STILL_TRAFFIC,La Cisterna,San Simón,-33.525438,-70.670338,1745591137000
8d9ecf68-c215-42d2-9ab0-b315c4edd9a4,JAM,,,Autopista Vespucio Sur,-33.53483,-70.672318,1745590384000
e53493ac-b049-41fc-b610-a9e32cdef717,HAZARD,HAZARD_WEATHER,Quilicura,Osvaldo Lira,-33.368042,-70.720202,1745591573000
7e0b34b6-0b8f-4c18-aee1-ea6fb969224a,JAM,JAM_HEAVY_TRAFFIC,,Autopista Vespucio Sur,-33.540652,-70.646384,1745591394000
57776e83-8a0b-4415-b982-897e72df39e4,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Maipú,Av. 3 Poniente,-33.502983,-70.778353,1745591364000
616a466f-eea9-44bb-91bb-3a46358f0c83,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Maipú,Av. Maipú,-33.506285,-70.77834,1745591322000
af51698f-8640-41f7-a2e2-3ce088a8d8d9,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Maipú,Av. Maipú,-33.506465,-70.777415,1745590301000
e80f849e-0ee4-4db6-b631-1258346b8d83,HAZARD,HAZARD_ON_ROAD,El Bosque,Sargento Aldea,-33.547624,-70.66686,1745590788000
4484633b-3f0c-4f60-8932-63f373caa54c,JAM,JAM_STAND_STILL_TRAFFIC,Peñalolén,Av. Américo Vespucio,-33.460582,-70.572846,1745591563000
00139af2-35b1-4c06-b1f7-6430e1a84097,JAM,,La Reina,Av. Ossa,-33.452028,-70.570731,1745591496000
5fa22c5d-14f0-4137-bac6-2c8b9eeaa29f,JAM,JAM_HEAVY_TRAFFIC,La Reina,Av. Tobalaba,-33.453379,-70.558059,1745591454000
93350660-72cc-4318-812f-d172b6b5173a,POLICE,,La Reina,Av. Larraín,-33.453362,-70.568151,1745590720000
0fd5e449-330f-48cb-9651-94ac9a9b7952,JAM,JAM_STAND_STILL_TRAFFIC,La Reina,Av. Tobalaba,-33.452917,-70.558384,1745590820000
6de5f28d-6b2b-4fba-bfa8-f240083380e0,JAM,,,Autopista Central,-33.659624,-70.716904,1745591407000
29383170-8876-4c56-aa1e-3340e217d835,POLICE,,Huechuraba,Av. El Salto,-33.385306,-70.621915,1745591149000
505e7f6a-11a2-43c9-a4a7-a0390399eeba,HAZARD,HAZARD_ON_ROAD_OBJECT,,Autopista Vespucio Norte,-33.442362,-70.780471,1745591433000
0f58b44b-810b-4857-9a90-c736da65603e,JAM,JAM_HEAVY_TRAFFIC,Renca,Av. Apóstol Santiago,-33.395994,-70.700115,1745591498000
d2500298-c44a-40cb-82fc-3f8571d1ddb3,POLICE,,Peñalolén,Quebrada de Aroma,-33.473804,-70.527974,1745591380000
975df565-3d4b-44d4-82e3-46a1322c3c42,HAZARD,HAZARD_ON_ROAD,Peñalolén,Av. Quilín Sur,-33.502142,-70.527692,1745590447000
